Date,VTI,VXUS,VMLUX,VWIUX,VWLUX
3/24/2017,120.16,49.73,10.91,13.97,11.42
3/27/2017,120.02,49.8,10.92,13.98,11.43
3/28/2017,120.86,49.96,10.92,14,11.45
3/29/2017,121.08,50.02,10.92,13.99,11.45
3/30/2017,121.53,49.82,10.92,13.99,11.44
3/31/2017,121.32,49.68,10.92,13.99,11.43
4/3/2017,121.02,49.67,10.92,13.99,11.44
4/4/2017,121.08,49.71,10.92,14,11.45
4/5/2017,120.59,49.49,10.93,14.01,11.46
4/6/2017,120.97,49.49,10.93,14.02,11.47
4/7/2017,120.88,49.44,10.94,14.04,11.48
4/10/2017,121.03,49.4,10.94,14.04,11.48
4/11/2017,120.99,49.54,10.94,14.06,11.5
4/12/2017,120.37,49.55,10.95,14.07,11.51
4/13/2017,119.55,49.27,10.95,14.09,11.53
4/17/2017,120.59,49.67,10.95,14.09,11.54
4/18/2017,120.33,49.33,10.96,14.12,11.57
4/19/2017,120.23,49.11,10.96,14.12,11.57
4/20/2017,121.22,49.56,10.96,14.11,11.55
4/21/2017,120.83,49.54,10.96,14.11,11.55
4/24/2017,122.11,50.59,10.95,14.08,11.52
4/25/2017,122.87,50.89,10.95,14.06,11.49
4/26/2017,122.9,50.77,10.95,14.06,11.49
4/27/2017,123.02,50.7,10.95,14.06,11.49
4/28/2017,122.61,50.7,10.95,14.06,11.49
5/1/2017,122.93,50.93,10.95,14.05,11.47
5/2/2017,122.93,51.23,10.95,14.05,11.47
5/3/2017,122.63,51.08,10.96,14.07,11.49
5/4/2017,122.72,51.21,10.96,14.06,11.48
5/5/2017,123.33,51.7,10.96,14.06,11.48
5/8/2017,123.14,51.43,10.96,14.06,11.48
5/9/2017,123.1,51.4,10.96,14.05,11.48
5/10/2017,123.37,51.57,10.96,14.06,11.49
5/11/2017,123.01,51.46,10.96,14.07,11.49
5/12/2017,122.77,51.73,10.97,14.09,11.51
5/15/2017,123.43,52.09,10.97,14.09,11.51
5/16/2017,123.36,52.29,10.97,14.1,11.52
5/17/2017,121.14,51.6,10.98,14.14,11.57
5/18/2017,121.5,51.48,10.99,14.15,11.58
5/19/2017,122.37,52.19,10.99,14.15,11.58
5/22/2017,123.02,52.26,10.99,14.16,11.59
5/23/2017,123.23,52.26,10.99,14.17,11.6
5/24/2017,123.59,52.36,10.99,14.17,11.6
5/25/2017,124.11,52.38,10.99,14.18,11.61
5/26/2017,124.09,52.33,10.99,14.19,11.62
5/30/2017,123.89,52.22,11.00,14.2,11.64
5/31/2017,123.85,52.2,11.00,14.22,11.66
6/1/2017,125,52.59,11.00,14.21,11.65
6/2/2017,125.41,53.04,11.01,14.24,11.68
6/5/2017,125.25,52.83,11.01,14.24,11.68
6/6/2017,124.93,52.72,11.01,14.25,11.69
6/7/2017,125.07,52.74,11.01,14.25,11.69
6/8/2017,125.29,52.69,11.01,14.23,11.67
6/9/2017,125.19,52.45,11.00,14.22,11.66
6/12/2017,125.17,52.27,10.99,14.21,11.65
6/13/2017,125.79,52.7,10.99,14.2,11.65
6/14/2017,125.61,52.63,11.00,14.22,11.67
6/15/2017,125.33,52.11,10.99,14.21,11.66
6/16/2017,125.25,52.48,10.99,14.21,11.66
6/19/2017,126.27,52.71,10.99,14.21,11.66
6/20/2017,125.41,52.2,10.99,14.21,11.66
6/21/2017,124.69,51.56,10.99,14.21,11.66
6/22/2017,124.74,51.74,10.99,14.21,11.67
6/23/2017,125.05,51.87,10.99,14.21,11.67
6/26/2017,125.14,52.02,10.99,14.22,11.68
6/27/2017,124.11,51.9,10.99,14.2,11.66
6/28/2017,125.28,52.4,10.98,14.18,11.63
6/29/2017,124.28,51.86,10.96,14.13,11.6
6/30/2017,124.45,51.97,10.96,14.14,11.6
7/3/2017,124.75,52.01,10.96,14.12,11.59
7/5/2017,124.89,51.97,10.96,14.12,11.59
7/6/2017,123.66,51.66,10.96,14.12,11.58
7/7/2017,124.52,51.72,10.96,14.11,11.57
7/10/2017,124.61,51.88,10.96,14.11,11.56
7/11/2017,124.58,52.06,10.96,14.11,11.57
7/12/2017,125.47,52.56,10.97,14.13,11.58
7/13/2017,125.67,52.76,10.97,14.14,11.59
7/14/2017,126.23,53.23,10.98,14.16,11.61
7/17/2017,126.23,53.03,10.98,14.16,11.61
7/18/2017,126.31,53.17,10.99,14.19,11.64
7/19/2017,127.04,53.45,10.99,14.2,11.65
7/20/2017,127.12,53.65,11.00,14.21,11.66
7/21/2017,126.95,53.42,11.00,14.22,11.68
7/24/2017,126.96,53.42,11.01,14.23,11.68
7/25/2017,127.38,53.48,11.00,14.21,11.66
7/26/2017,127.29,53.77,11.00,14.21,11.66
7/27/2017,127.07,53.62,11.00,14.2,11.65
7/28/2017,126.86,53.62,11.00,14.2,11.65
7/31/2017,126.79,53.72,11.00,14.2,11.65
8/1/2017,127.05,54.06,11.01,14.21,11.66
8/2/2017,126.93,54.05,11.01,14.22,11.66
8/3/2017,126.64,53.96,11.02,14.24,11.68
8/4/2017,126.91,54.06,11.02,14.23,11.68
8/7/2017,127.16,54.12,11.02,14.23,11.68
8/8/2017,126.81,53.92,11.02,14.23,11.67
8/9/2017,126.67,53.76,11.03,14.25,11.69
8/10/2017,124.81,52.9,11.03,14.26,11.7
8/11/2017,125.04,52.91,11.03,14.26,11.7
8/14/2017,126.32,53.31,11.03,14.26,11.7
8/15/2017,126.2,53.2,11.03,14.24,11.68
8/16/2017,126.43,53.59,11.02,14.24,11.67
8/17/2017,124.42,52.94,11.03,14.24,11.68
8/18/2017,124.21,53.12,11.03,14.25,11.68
8/21/2017,124.39,53.23,11.03,14.25,11.69
8/22/2017,125.64,53.44,11.03,14.26,11.69
8/23/2017,125.26,53.53,11.03,14.27,11.7
8/24/2017,125.06,53.54,11.03,14.26,11.7
8/25/2017,125.36,53.88,11.03,14.26,11.7
8/28/2017,125.41,53.85,11.03,14.27,11.7
8/29/2017,125.46,53.63,11.04,14.28,11.72
8/30/2017,126.12,53.6,11.04,14.28,11.72
8/31/2017,126.98,54.01,11.04,14.28,11.73
9/1/2017,127.27,54.16,11.03,14.28,11.72
9/5/2017,126.29,53.75,11.04,14.29,11.74
9/6/2017,126.64,54.13,11.04,14.3,11.74
9/7/2017,126.58,54.54,11.04,14.31,11.76
9/8/2017,126.49,54.49,11.04,14.32,11.76
9/11/2017,127.85,54.96,11.04,14.3,11.75
9/12/2017,128.34,54.99,11.03,14.28,11.72
9/13/2017,128.4,54.74,11.03,14.27,11.71
9/14/2017,128.36,54.86,11.02,14.27,11.71
9/15/2017,128.6,55,11.02,14.26,11.71
9/18/2017,128.91,55.09,11.02,14.26,11.7
9/19/2017,128.97,55.28,11.02,14.25,11.7
9/20/2017,129.18,54.89,11.01,14.24,11.69
9/21/2017,128.82,54.79,11.01,14.24,11.69
9/22/2017,128.37,54.84,11.01,14.24,11.7
9/25/2017,128.16,54.49,11.01,14.24,11.7
9/26/2017,128.19,54.34,11.01,14.24,11.7
9/27/2017,128.89,54.29,11.00,14.21,11.66
9/28/2017,129.1,54.42,10.99,14.2,11.65
9/29/2017,129.52,54.73,10.99,14.19,11.65
10/2/2017,130.2,54.73,10.98,14.19,11.65
10/3/2017,130.46,55.04,10.99,14.19,11.66
10/4/2017,130.59,55,10.99,14.2,11.66
10/5/2017,131.28,55.02,10.99,14.2,11.66
10/6/2017,131.19,54.95,10.99,14.19,11.66
10/9/2017,130.93,54.94,10.99,14.19,11.66
10/10/2017,131.24,55.42,10.99,14.2,11.66
10/11/2017,131.42,55.67,10.99,14.2,11.67
10/12/2017,131.26,55.62,10.99,14.21,11.68
10/13/2017,131.36,55.99,10.99,14.23,11.71
10/16/2017,131.45,55.93,10.99,14.23,11.71
10/17/2017,131.51,55.78,10.99,14.24,11.73
10/18/2017,131.68,55.92,11.00,14.24,11.72
10/19/2017,131.71,55.69,10.99,14.24,11.72
10/20/2017,132.42,55.66,10.99,14.22,11.7
10/23/2017,131.86,55.51,10.99,14.22,11.7
10/24/2017,132.09,55.61,10.98,14.21,11.69
10/25/2017,131.4,55.41,10.98,14.18,11.66
10/26/2017,131.57,55.33,10.97,14.17,11.65
10/27/2017,132.64,55.55,10.97,14.17,11.65
10/30/2017,132.06,55.58,10.97,14.17,11.65
10/31/2017,132.33,55.84,10.97,14.17,11.65
11/1/2017,132.44,56.02,10.96,14.17,11.65
11/2/2017,132.47,56.14,10.97,14.18,11.66
11/3/2017,132.82,56.03,10.97,14.18,11.68
11/6/2017,133.07,56.22,10.97,14.2,11.7
11/7/2017,132.84,56.01,10.97,14.23,11.74
11/8/2017,133.06,56.22,10.97,14.23,11.75
11/9/2017,132.52,55.88,10.97,14.22,11.73
11/10/2017,132.54,55.73,10.95,14.18,11.7
11/13/2017,132.61,55.48,10.95,14.17,11.69
11/14/2017,132.37,55.42,10.94,14.16,11.68
11/15/2017,131.69,55.11,10.94,14.17,11.69
11/16/2017,132.89,55.74,10.94,14.16,11.68
11/17/2017,132.64,55.69,10.94,14.16,11.68
11/20/2017,132.98,55.78,10.93,14.15,11.67
11/21/2017,133.9,56.23,10.92,14.13,11.65
11/22/2017,133.8,56.39,10.91,14.1,11.63
11/24/2017,134.11,56.69,#N/A,#N/A,#N/A
11/27/2017,133.97,56.27,10.90,14.07,11.61
11/28/2017,135.3,56.61,10.88,14.04,11.58
11/29/2017,135.3,56.22,10.87,14.01,11.56
11/30/2017,136.34,56.19,10.87,14.04,11.59
12/1/2017,136.07,56.1,10.89,14.09,11.65
12/4/2017,135.89,55.9,10.89,14.1,11.66
12/5/2017,135.31,55.82,10.90,14.14,11.7
12/6/2017,135.23,55.5,10.92,14.21,11.77
12/7/2017,135.77,55.64,10.92,14.2,11.76
12/8/2017,136.48,55.98,10.92,14.16,11.72
12/11/2017,136.8,56.1,10.91,14.12,11.67
12/12/2017,136.95,56.08,10.90,14.1,11.65
12/13/2017,136.97,56.39,10.91,14.12,11.65
12/14/2017,136.33,56.13,10.91,14.14,11.67
12/15/2017,137.55,56.1,10.91,14.14,11.67
12/18/2017,138.5,56.74,10.90,14.11,11.64
12/19/2017,137.94,56.57,10.88,14.07,11.61
12/20/2017,137.93,56.56,10.87,14.04,11.57
12/21/2017,137.57,56.3,10.87,14.05,11.58
12/22/2017,137.52,56.47,10.87,14.06,11.6
12/26/2017,137.41,56.5,10.88,14.08,11.62
12/27/2017,137.46,56.6,10.88,14.11,11.65
12/28/2017,137.76,56.7,10.89,14.12,11.67
12/29/2017,137.25,56.81,10.89,14.13,11.67
1/2/2018,138.22,57.38,10.89,14.13,11.67
1/3/2018,139.02,57.78,10.89,14.14,11.68
1/4/2018,139.55,58.26,10.89,14.13,11.67
1/5/2018,140.37,58.65,10.89,14.13,11.66
1/8/2018,140.69,58.62,10.90,14.13,11.66
1/9/2018,140.95,58.67,10.89,14.11,11.64
1/10/2018,140.73,58.47,10.89,14.07,11.59
1/11/2018,141.92,58.84,10.89,14.07,11.6
1/12/2018,142.75,59.41,10.89,14.07,11.6
1/16/2018,142.12,59.35,10.89,14.08,11.61
1/17/2018,143.43,59.76,10.89,14.08,11.61
1/18/2018,143.18,59.69,10.89,14.07,11.6
1/19/2018,143.92,59.96,10.89,14.06,11.59
1/22/2018,145.06,60.29,10.89,14.06,11.58
1/23/2018,145.42,60.53,10.89,14.06,11.58
1/24/2018,145.28,60.79,10.89,14.03,11.56
1/25/2018,145.34,60.57,10.89,14.03,11.56
1/26/2018,146.86,61.17,10.88,14.02,11.54
1/29/2018,145.9,60.54,10.87,13.99,11.51
1/30/2018,144.38,59.97,10.87,13.96,11.48
1/31/2018,144.43,60.06,10.86,13.95,11.48
2/1/2018,144.37,60.01,10.86,13.94,11.47
2/2/2018,141.3,58.7,10.85,13.9,11.42
2/5/2018,135.74,56.34,10.85,13.9,11.42
2/6/2018,137.96,57.7,10.86,13.95,11.47
2/7/2018,137.35,56.66,10.86,13.94,11.46
2/8/2018,132.41,55.1,10.85,13.92,11.44
2/9/2018,134.23,55.62,10.85,13.92,11.44
2/12/2018,136.02,56.4,10.85,13.91,11.43
2/13/2018,136.45,56.4,10.85,13.91,11.43
2/14/2018,138.36,57.41,10.85,13.89,11.41
2/15/2018,140.05,57.92,10.84,13.88,11.4
2/16/2018,140.11,58,10.84,13.89,11.4
2/20/2018,139.27,57.37,10.85,13.88,11.4
2/21/2018,138.62,57.23,10.85,13.88,11.39
2/22/2018,138.71,57.49,10.84,13.88,11.39
2/23/2018,140.86,58.12,10.85,13.89,11.4
2/26/2018,142.34,58.56,10.85,13.89,11.4
2/27/2018,140.55,57.56,10.84,13.87,11.38
2/28/2018,139,56.91,10.84,13.88,11.39
3/1/2018,137.35,56.32,10.85,13.9,11.41
3/2/2018,138.24,56.48,10.85,13.89,11.4
3/5/2018,139.8,56.71,10.85,13.89,11.39
3/6/2018,140.31,57.14,10.85,13.89,11.39
3/7/2018,140.43,57.08,10.85,13.88,11.39
3/8/2018,140.96,57.2,10.84,13.88,11.39
3/9/2018,143.3,57.74,10.84,13.87,11.38
3/12/2018,143.22,57.84,10.83,13.86,11.37
3/13/2018,142.33,57.43,10.83,13.86,11.37
3/14/2018,141.61,57.58,10.83,13.86,11.38
3/15/2018,141.42,57.5,10.83,13.86,11.38
3/16/2018,141.66,57.39,10.83,13.87,11.38
3/19/2018,139.84,56.89,10.83,13.87,11.38
3/20/2018,140.05,57.07,10.83,13.86,11.37
3/21/2018,139.93,57.23,10.82,13.85,11.37
3/22/2018,135.95,55.99,10.83,13.87,11.39
3/23/2018,133.1,55.35,10.82,13.86,11.39
3/26/2018,136.61,56.34,10.82,13.86,11.39
3/27/2018,134.19,55.73,10.82,13.87,11.39
3/28/2018,133.88,55.92,10.82,13.87,11.4
3/29/2018,135.72,56.55,10.82,13.88,11.41
4/2/2018,132.63,55.67,10.82,13.88,11.41
4/3/2018,134.28,56.19,10.82,13.87,11.4
4/4/2018,135.79,56.28,10.82,13.87,11.4
4/5/2018,136.74,56.65,10.81,13.85,11.39
4/6/2018,133.87,56.06,10.81,13.86,11.4
4/9/2018,134.32,56.48,10.81,13.86,11.39
4/10/2018,136.5,57.15,10.81,13.86,11.4
4/11/2018,135.87,56.98,10.81,13.87,11.41
4/12/2018,136.97,57.14,10.81,13.87,11.41
4/13/2018,136.58,57.05,10.81,13.87,11.41
4/16/2018,137.72,57.16,10.81,13.86,11.4
4/17/2018,139.17,57.41,10.81,13.86,11.4
4/18/2018,139.36,57.74,10.81,13.86,11.4
4/19/2018,138.6,57.49,10.80,13.85,11.38
4/20/2018,137.5,57.13,10.80,13.84,11.37
4/23/2018,137.45,56.96,10.80,13.83,11.36
4/24/2018,135.8,56.72,10.79,13.82,11.34
4/25/2018,135.95,56.54,10.78,13.78,11.3
4/26/2018,137.24,56.95,10.78,13.78,11.31
4/27/2018,137.33,57.09,10.78,13.79,11.32
4/30/2018,136.33,56.81,10.79,13.8,11.33
5/1/2018,136.54,56.68,10.79,13.8,11.34
5/2/2018,135.75,56.53,10.79,13.81,11.35
5/3/2018,135.38,56.65,10.79,13.84,11.38
5/4/2018,137.13,56.82,10.80,13.85,11.39
5/7/2018,137.73,56.73,10.80,13.86,11.39
5/8/2018,137.78,56.88,10.81,13.86,11.4
5/9/2018,139.08,56.94,10.81,13.86,11.39
5/10/2018,140.29,57.53,10.81,13.87,11.4
5/11/2018,140.57,57.6,10.81,13.87,11.41
5/14/2018,140.64,57.66,10.81,13.86,11.4
5/15/2018,139.79,57.12,10.81,13.84,11.37
5/16/2018,140.47,57.4,10.81,13.83,11.36
5/17/2018,140.51,57.27,10.80,13.81,11.34
5/18/2018,140.51,57.27,10.80,13.81,11.34
5/21/2018,141.25,57.4,10.80,13.81,11.34
5/22/2018,140.73,57.38,10.80,13.82,11.34
5/23/2018,141.1,56.89,10.81,13.84,11.37
5/24/2018,140.87,56.69,10.81,13.84,11.38
5/25/2018,140.6,56.48,10.82,13.86,11.4
5/29/2018,139.21,55.37,10.83,13.9,11.44
5/30/2018,141.01,56.09,10.83,13.9,11.44
5/31/2018,140.04,55.88,10.83,13.91,11.44
6/1/2018,141.5,56.39,10.83,13.89,11.43
6/4/2018,142.16,56.6,10.84,13.89,11.42
6/5/2018,142.37,56.48,10.84,13.89,11.42
6/6/2018,143.63,57.06,10.84,13.88,11.41
6/7/2018,143.42,56.61,10.84,13.88,11.4
6/8/2018,143.91,56.69,10.84,13.88,11.4
6/11/2018,144.12,56.94,10.84,13.88,11.4
6/12/2018,144.42,56.7,10.84,13.88,11.4
6/13/2018,143.88,56.66,10.84,13.87,11.38
6/14/2018,144.29,56.45,10.84,13.87,11.39
6/15/2018,144.15,56.07,10.84,13.88,11.4
6/18/2018,143.99,55.63,10.84,13.88,11.4
6/19/2018,143.51,55.05,10.85,13.89,11.41
6/20/2018,143.84,55.21,10.85,13.88,11.41
6/21/2018,142.85,54.7,10.85,13.88,11.41
6/22/2018,142.45,54.68,10.84,13.88,11.41
6/25/2018,140.45,53.93,10.84,13.88,11.41
6/26/2018,140.77,54,10.84,13.88,11.4
6/27/2018,139.46,53.33,10.85,13.88,11.41
6/28/2018,140.33,53.6,10.85,13.89,11.42
6/29/2018,140.43,54.1,10.85,13.89,11.42
7/2/2018,140.77,53.53,10.85,13.89,11.42
7/3/2018,140.41,53.65,10.85,13.89,11.42
7/5/2018,141.6,54,10.85,13.89,11.42
7/6/2018,142.79,54.29,10.85,13.91,11.44
7/9/2018,144.09,54.87,10.86,13.91,11.44
7/10/2018,144.46,54.87,10.86,13.91,11.43
7/11/2018,143.43,53.97,10.86,13.91,11.44
7/12/2018,144.61,54.43,10.86,13.92,11.44
7/13/2018,144.7,54.6,10.87,13.92,11.45
7/16/2018,144.47,54.49,10.87,13.93,11.45
7/17/2018,145.13,54.67,10.87,13.92,11.44
7/18/2018,145.45,54.66,10.87,13.93,11.44
7/19/2018,145.1,54.38,10.87,13.93,11.45
7/20/2018,144.84,54.8,10.87,13.93,11.44
7/23/2018,145.07,54.62,10.87,13.91,11.43
7/24/2018,145.39,55.03,10.87,13.91,11.42
7/25/2018,146.63,55.6,10.87,13.91,11.42
7/26/2018,146.39,55.31,10.86,13.9,11.41
7/27/2018,145.22,55.39,10.86,13.9,11.41
7/30/2018,144.27,55.42,10.86,13.9,11.41
7/31/2018,145.09,55.48,10.86,13.89,11.4
8/1/2018,144.92,55.23,10.86,13.88,11.39
8/2/2018,145.78,54.81,10.86,13.88,11.39
8/3/2018,146.27,54.94,10.86,13.88,11.39
8/6/2018,146.93,54.7,10.86,13.88,11.39
8/7/2018,147.41,55.01,10.86,13.88,11.38
8/8/2018,147.27,55.02,10.86,13.87,11.37
8/9/2018,147.17,54.87,10.85,13.87,11.38
8/10/2018,146.25,53.83,10.86,13.89,11.39
8/13/2018,145.69,53.42,10.86,13.89,11.39
8/14/2018,146.65,53.52,10.86,13.88,11.39
8/15/2018,145.49,52.65,10.86,13.89,11.4
8/16/2018,146.63,52.96,10.86,13.89,11.4
8/17/2018,147.17,53.31,10.86,13.89,11.4
8/20/2018,147.45,53.55,10.86,13.89,11.41
8/21/2018,148,53.94,10.86,13.89,11.41
8/22/2018,148.05,54.22,10.86,13.89,11.41
8/23/2018,147.76,53.71,10.86,13.89,11.4
8/24/2018,148.68,54.21,10.86,13.89,11.41
8/27/2018,149.75,54.92,10.86,13.89,11.4
8/28/2018,149.84,54.82,10.86,13.89,11.4
8/29/2018,150.63,55.07,10.85,13.88,11.39
8/30/2018,150.01,54.38,10.85,13.88,11.39
8/31/2018,150.07,54.15,10.85,13.88,11.39
9/4/2018,149.86,53.5,10.85,13.87,11.39
9/5/2018,149.37,53.01,10.85,13.87,11.38
9/6/2018,148.92,52.9,10.84,13.86,11.37
9/7/2018,148.58,52.52,10.83,13.84,11.35
9/10/2018,148.9,52.58,10.84,13.84,11.35
9/11/2018,149.4,52.66,10.83,13.82,11.33
9/12/2018,149.41,52.86,10.83,13.82,11.33
9/13/2018,150.16,53.33,10.83,13.82,11.33
9/14/2018,150.28,53.32,10.82,13.81,11.32
9/17/2018,149.33,53.28,10.82,13.8,11.31
9/18/2018,150.13,53.82,10.81,13.78,11.29
9/19/2018,150.15,54.13,10.81,13.77,11.28
9/20/2018,151.31,54.69,10.81,13.77,11.27
9/21/2018,151.16,54.72,10.80,13.77,11.27
9/24/2018,150.61,54.38,10.80,13.76,11.27
9/25/2018,150.53,54.69,10.80,13.75,11.25
9/26/2018,149.95,54.45,10.80,13.75,11.26
9/27/2018,150.3,54.39,10.80,13.76,11.27
9/28/2018,149.65,54,10.80,13.78,11.28
10/1/2018,149.88,54.09,10.80,13.77,11.28
10/2/2018,149.66,53.76,10.80,13.77,11.28
10/3/2018,149.86,53.56,10.79,13.74,11.25
10/4/2018,148.59,52.82,10.78,13.71,11.22
10/5/2018,147.63,52.54,10.78,13.7,11.2
10/8/2018,147.52,52.34,10.78,13.71,11.21
10/9/2018,147.26,52.16,10.78,13.69,11.18
10/10/2018,142.57,50.9,10.77,13.66,11.15
10/11/2018,139.53,50.22,10.77,13.67,11.16
10/12/2018,141.37,50.69,10.77,13.67,11.16
10/15/2018,140.74,50.48,10.78,13.67,11.16
10/16/2018,143.84,51.45,10.78,13.67,11.16
10/17/2018,143.8,51.02,10.78,13.68,11.17
10/18/2018,141.72,50.17,10.77,13.67,11.16
10/19/2018,141.35,50.46,10.77,13.67,11.16
10/22/2018,140.79,50.38,10.77,13.67,11.16
10/23/2018,139.96,49.85,10.78,13.69,11.18
10/24/2018,135.61,48.46,10.78,13.69,11.19
10/25/2018,138.16,49.08,10.78,13.69,11.19
10/26/2018,135.77,48.67,10.78,13.7,11.19
10/29/2018,135.02,48.39,10.78,13.7,11.19
10/30/2018,137.13,48.97,10.78,13.69,11.18
10/31/2018,138.56,49.38,10.77,13.67,11.16
11/1/2018,140.13,50.28,10.77,13.66,11.15
11/2/2018,139.56,50.56,10.77,13.64,11.13
11/5/2018,140.24,50.57,10.77,13.64,11.13
11/6/2018,141.04,50.68,10.76,13.64,11.12
11/7/2018,143.92,51.36,10.77,13.65,11.13
11/8/2018,143.64,50.78,10.77,13.65,11.14
11/9/2018,142.17,50.25,10.77,13.66,11.15
11/12/2018,139.44,49.45,10.78,13.68,11.17
11/13/2018,139.24,49.71,10.78,13.67,11.16
11/14/2018,138.22,49.86,10.78,13.67,11.16
11/15/2018,139.78,50.22,10.78,13.69,11.17
11/16/2018,140.08,50.22,10.79,13.7,11.19
11/19/2018,137.65,49.79,10.79,13.71,11.19
11/20/2018,135.2,48.78,10.79,13.72,11.21
11/21/2018,135.86,49.53,10.79,13.72,11.21
11/23/2018,135.13,49.22,10.79,13.73,11.22
11/26/2018,137.23,49.87,10.80,13.73,11.22
11/27/2018,137.4,49.75,10.80,13.74,11.22
11/28/2018,140.6,50.61,10.80,13.74,11.22
11/29/2018,140.34,50.36,10.81,13.76,11.24
11/30/2018,141.35,50.21,10.82,13.78,11.26
12/3/2018,143,50.93,10.82,13.78,11.26
12/4/2018,138.33,49.69,10.83,13.82,11.3
12/6/2018,138.16,49.28,10.84,13.85,11.33
12/7/2018,134.9,48.64,10.84,13.85,11.33
12/10/2018,135.05,48.22,10.84,13.85,11.33
12/11/2018,135.02,48.38,10.84,13.85,11.32
12/12/2018,135.79,49.14,10.84,13.84,11.31
12/13/2018,135.46,49.07,10.84,13.83,11.3
12/14/2018,133.12,48.39,10.84,13.83,11.29
12/17/2018,130.28,47.98,10.84,13.84,11.3
12/18/2018,130.24,48.04,10.85,13.86,11.32
12/19/2018,128.24,47.49,10.85,13.87,11.33
12/20/2018,126.17,47.43,10.86,13.89,11.35
12/21/2018,123.49,46.7,10.86,13.9,11.36
12/24/2018,119.7,45.72,10.86,13.9,11.36
12/26/2018,125.46,46.84,10.86,13.9,11.36
12/27/2018,126.59,46.85,10.86,13.91,11.37
12/28/2018,126.43,47.11,10.86,13.91,11.37
12/31/2018,127.63,47.22,10.86,13.91,11.37
1/2/2019,127.73,47.13,10.87,13.92,11.38
1/3/2019,124.77,46.6,10.88,13.96,11.42
1/4/2019,128.9,48.12,10.88,13.96,11.42
1/7/2019,130.2,48.27,10.88,13.96,11.42
1/8/2019,131.54,48.62,10.88,13.95,11.4
1/9/2019,132.16,49.27,10.88,13.94,11.38
1/10/2019,132.81,49.43,10.88,13.94,11.38
1/11/2019,132.84,49.11,10.89,13.95,11.4
1/14/2019,132,48.9,10.89,13.95,11.4
1/15/2019,133.44,49.21,10.89,13.96,11.41
1/16/2019,133.82,49.41,10.89,13.96,11.4
1/17/2019,134.9,49.63,10.89,13.96,11.4
1/18/2019,136.65,50.03,10.89,13.96,11.39
1/22/2019,134.78,49.27,10.90,13.95,11.39
1/23/2019,134.92,49.57,10.89,13.94,11.37
1/24/2019,135.2,49.75,10.90,13.94,11.37
1/25/2019,136.47,50.3,10.90,13.94,11.37
1/28/2019,135.47,50.03,10.90,13.94,11.37
1/29/2019,135.28,50.13,10.90,13.95,11.38
1/30/2019,137.32,50.73,10.90,13.96,11.38
1/31/2019,138.53,50.84,10.91,13.99,11.42
2/1/2019,138.73,50.76,10.91,13.99,11.42
2/4/2019,139.72,50.93,10.91,13.98,11.4
2/5/2019,140.3,51.38,10.92,13.98,11.41
2/6/2019,140.16,51.02,10.92,13.99,11.41
2/7/2019,138.83,50.35,10.92,14.01,11.43
2/8/2019,138.97,50.16,10.93,14.02,11.45
2/11/2019,139.26,50.06,10.93,14.02,11.45
2/12/2019,141,50.59,10.93,14.01,11.44
2/13/2019,141.44,50.52,10.92,14.01,11.43
2/14/2019,141.19,50.54,10.92,14.01,11.44
2/15/2019,142.74,51.05,10.93,14.02,11.44
2/19/2019,143.02,51.32,10.93,14.02,11.45
2/20/2019,143.32,51.56,10.93,14.03,11.45
2/21/2019,142.83,51.4,10.93,14.02,11.44
2/22/2019,143.77,51.72,10.93,14.03,11.45
2/25/2019,143.98,51.95,10.93,14.03,11.45
2/26/2019,143.71,52.13,10.94,14.04,11.46
2/27/2019,143.76,51.88,10.94,14.04,11.46
2/28/2019,143.46,51.67,10.93,14.03,11.45
3/1/2019,144.42,51.81,10.93,14.02,11.44
3/4/2019,143.75,51.75,10.93,14.02,11.44
3/5/2019,143.48,51.85,10.93,14.02,11.44
3/6/2019,142.39,51.68,10.93,14.03,11.45
3/7/2019,141.28,50.99,10.94,14.05,11.48
3/8/2019,140.99,50.88,10.94,14.06,11.49
3/11/2019,143.06,51.48,10.94,14.06,11.49
3/12/2019,143.54,51.56,10.94,14.07,11.5
3/13/2019,144.46,51.88,10.94,14.07,11.5
3/14/2019,144.34,51.8,10.94,14.06,11.5
3/15/2019,145.01,52.33,10.94,14.07,11.51
3/18/2019,145.55,52.63,10.94,14.08,11.51
3/19/2019,145.52,52.68,10.94,14.07,11.51
3/20/2019,144.92,52.69,10.94,14.08,11.53
3/21/2019,146.62,52.7,10.95,14.11,11.56
3/22/2019,143.56,51.57,10.96,14.14,11.6
3/25/2019,142.69,51.45,10.96,14.16,11.61
3/26/2019,143.79,51.75,10.96,14.16,11.61
3/27/2019,143.13,51.59,10.97,14.18,11.63
3/28/2019,143.76,51.62,10.97,14.18,11.63
3/29/2019,144.71,51.9,10.97,14.18,11.63
4/1/2019,146.39,52.57,10.97,14.17,11.62
4/2/2019,146.38,52.62,10.97,14.17,11.62
4/3/2019,146.73,52.95,10.96,14.15,11.6
4/4/2019,147.04,53,10.96,14.14,11.6
4/5/2019,147.78,53.14,10.96,14.14,11.6
4/8/2019,147.91,53.13,10.96,14.14,11.6
4/9/2019,147.02,52.96,10.96,14.15,11.6
4/10/2019,147.7,53.12,10.96,14.15,11.61
4/11/2019,147.69,52.94,10.96,14.15,11.61
4/12/2019,148.68,53.34,10.96,14.15,11.61
4/15/2019,148.56,53.29,10.96,14.15,11.61
